Order_Number,Order_Date,Line_Item_Number,Quantity_Ordered,Price_Each,Sales,Status,Product_Category,Has_MSRP,Product_Code,Deal_Size,Customer_Name,Customer_ID,Customer_Status
10161,2018-10-17,3,117.0,284.07,23652.79,Shipped,Fresh Produce Vegetables,1,S24_2766,Small,WALMART,82230,Active
10175,2018-11-06,2,114.0,230.74,16531.64,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,82230,Active
10305,2019-10-13,6,139.0,230.74,20172.38,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,82230,Active
10314,2019-10-22,15,115.0,230.74,16746.56,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,82230,Active
10351,2019-12-03,5,142.0,243.64,23137.14,Shipped,Beef,1,S24_2841,Small,WALMART,82230,Active
10161,2018-10-17,2,144.0,281.83,26905.62,Shipped,Fresh Produce Vegetables,1,S24_2887,Small,WALMART,82230,Active
10310,2019-10-16,4,111.0,207.0,14189.34,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,82230,Active
10129,2018-06-12,4,158.0,299.08,31926.22,Shipped,Fresh Produce Fruits,1,S24_3151,Medium,WALMART,82230,Active
10161,2018-10-17,4,136.0,277.0,26781.58,Shipped,Fresh Produce Vegetables,1,S24_3191,Small,WALMART,82230,Active
10191,2018-11-20,2,137.0,244.47,19324.06,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,82230,Active
10211,2019-01-15,1,129.0,244.47,18194.01,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,82230,Active
10310,2019-10-16,9,138.0,244.47,19534.52,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,82230,Active
10351,2019-12-03,4,142.0,261.2,23920.16,Shipped,Fresh Produce Fruits,1,S24_3420,Small,WALMART,82230,Active
10161,2018-10-17,6,147.0,308.98,30499.56,Shipped,Fresh Produce Vegetables,1,S24_3432,Medium,WALMART,82230,Active
10129,2018-06-12,1,136.0,318.65,27134.84,Shipped,Fresh Produce Fruits,1,S24_3816,Medium,WALMART,82230,Active
10310,2019-10-16,5,128.0,272.35,23015.41,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,82230,Active
10351,2019-12-03,3,131.0,247.51,19282.79,Shipped,Beef,1,S24_3949,Small,WALMART,82230,Active
10305,2019-10-13,1,114.0,324.29,24211.07,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,82230,Active
10314,2019-10-22,10,157.0,324.29,33492.48,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,82230,Active
10191,2018-11-20,7,142.0,287.79,29218.93,Shipped,Fresh Produce Vegetables,1,S24_4620,Small,WALMART,82230,Active
10211,2019-01-15,6,145.0,287.79,29818.06,Shipped,Fresh Produce Vegetables,1,S24_4620,Small,WALMART,82230,Active
10252,2019-05-26,3,130.0,287.79,26704.3,Shipped,Fresh Produce Vegetables,1,S24_4620,Medium,WALMART,82230,Active
10310,2019-10-16,14,153.0,287.79,31625.78,Shipped,Fresh Produce Vegetables,1,S24_4620,Medium,WALMART,82230,Active
10175,2018-11-06,8,133.0,281.17,24080.77,Shipped,Pork,1,S32_1268,Small,WALMART,82230,Active
10305,2019-10-13,12,124.0,281.17,22358.06,Shipped,Pork,1,S32_1268,Medium,WALMART,82230,Active
10285,2019-08-27,12,143.0,267.17,26014.04,Shipped,Poultry,1,S32_1374,Medium,WALMART,82230,Active
10211,2019-01-15,9,156.0,221.58,21556.74,Shipped,Poultry,1,S32_2206,Small,WALMART,82230,Active
10252,2019-05-26,6,124.0,221.58,17213.74,Shipped,Poultry,1,S32_2206,Small,WALMART,82230,Active
10285,2019-08-27,1,136.0,221.58,18894.78,Shipped,Poultry,1,S32_2206,Small,WALMART,82230,Active
10310,2019-10-16,17,128.0,221.58,17695.96,Shipped,Poultry,1,S32_2206,Small,WALMART,82230,Active
10175,2018-11-06,3,165.0,246.02,27992.94,Shipped,Pork,1,S32_2509,Medium,WALMART,82230,Active
10305,2019-10-13,7,138.0,246.02,23454.0,Shipped,Pork,1,S32_2509,Small,WALMART,82230,Active
10314,2019-10-22,9,144.0,272.35,25601.01,Shipped,Bread,1,S32_3207,Small,WALMART,82230,Active
10175,2018-11-06,12,131.0,246.59,20340.33,Shipped,Pork,1,S32_3522,Small,WALMART,82230,Active
10211,2019-01-15,12,149.0,312.01,29134.41,Shipped,Poultry,1,S32_4485,Medium,WALMART,82230,Active
10252,2019-05-26,9,122.0,312.01,23960.1,Shipped,Poultry,1,S32_4485,Small,WALMART,82230,Active
10285,2019-08-27,4,126.0,312.01,24770.31,Shipped,Poultry,1,S32_4485,Small,WALMART,82230,Active
10305,2019-10-13,3,139.0,339.7,30072.97,Shipped,Pork,1,S50_1392,Medium,WALMART,82230,Active
10314,2019-10-22,12,126.0,339.7,27204.53,Shipped,Pork,1,S50_1392,Medium,WALMART,82230,Active
10314,2019-10-22,7,114.0,270.34,16884.9,Shipped,Bread,1,S50_1514,Small,WALMART,82230,Active
10211,2019-01-15,10,155.0,274.14,27242.41,Shipped,Poultry,1,S50_4713,Medium,WALMART,82230,Active
10252,2019-05-26,7,147.0,274.14,25817.14,Shipped,Poultry,1,S50_4713,Medium,WALMART,82230,Active
10285,2019-08-27,2,132.0,274.14,23169.94,Shipped,Poultry,1,S50_4713,Medium,WALMART,82230,Active
10129,2018-06-12,5,111.0,247.13,16251.1,Shipped,Dairy,1,S700_1138,Small,WALMART,82230,Active
10314,2019-10-22,2,110.0,272.84,21639.16,Shipped,Dairy,1,S700_1938,Small,WALMART,82230,Active
10129,2018-06-12,3,152.0,251.11,25283.2,Shipped,Dairy,1,S700_2610,Medium,WALMART,82230,Active
10175,2018-11-06,11,119.0,315.53,25533.42,Shipped,Fresh Produce Vegetables,1,S700_2824,Medium,WALMART,82230,Active
10285,2019-08-27,13,127.0,302.14,24454.67,Shipped,Beef,1,S700_2834,Medium,WALMART,82230,Active
10129,2018-06-12,6,151.0,262.69,27050.85,Shipped,Dairy,1,S700_3505,Medium,WALMART,82230,Active
10129,2018-06-12,7,134.0,292.05,27900.65,Shipped,Dairy,1,S700_3962,Small,WALMART,82230,Active
10129,2018-06-12,8,128.0,240.65,18137.74,Shipped,Dairy,1,S72_3212,Small,WALMART,82230,Active
10223,2019-02-20,1,143.0,300.24,30440.53,Shipped,Poultry,1,S10_1678,Medium,COSTCO,87731,Active
10347,2019-11-29,1,139.0,339.82,30184.35,Shipped,Fresh Produce Vegetables,1,S10_1949,Medium,COSTCO,87731,Active
10120,2018-04-29,3,112.0,286.12,20678.8,Shipped,Poultry,1,S10_2016,Small,COSTCO,87731,Active
10223,2019-02-20,4,134.0,286.12,24722.14,Shipped,Poultry,1,S10_2016,Medium,COSTCO,87731,Active
10120,2018-04-29,2,141.0,311.0,28715.81,Shipped,Poultry,1,S10_4698,Large,COSTCO,87731,Active
10223,2019-02-20,3,163.0,311.0,33236.12,Shipped,Poultry,1,S10_4698,Large,COSTCO,87731,Active
10347,2019-11-29,2,114.0,325.02,23694.4,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,COSTCO,87731,Active
10347,2019-11-29,3,138.0,318.79,30583.47,Shipped,Pork,1,S12_1666,Medium,COSTCO,87731,Active
10347,2019-11-29,5,163.0,307.19,34093.89,Shipped,Pork,1,S18_1097,Small,COSTCO,87731,Active
10342,2019-11-24,2,142.0,293.15,25690.27,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,COSTCO,87731,Active
10125,2018-05-21,1,150.0,313.33,31875.81,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,COSTCO,87731,Active
10347,2019-11-29,7,113.0,260.11,20736.11,Shipped,Fresh Produce Fruits,1,S18_1367,Small,COSTCO,87731,Active
10342,2019-11-24,1,149.0,292.78,26795.99,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,COSTCO,87731,Active
10342,2019-11-24,3,146.0,322.51,30684.24,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,COSTCO,87731,Active
10347,2019-11-29,8,140.0,297.2,25566.04,Shipped,Pork,1,S18_2432,Medium,COSTCO,87731,Active
10120,2018-04-29,8,119.0,289.57,20724.02,Shipped,Beef,1,S18_2581,Small,COSTCO,87731,Active
10223,2019-02-20,9,151.0,289.57,26456.01,Shipped,Beef,1,S18_2581,Medium,COSTCO,87731,Active
10120,2018-04-29,4,126.0,259.06,19657.94,Shipped,Poultry,1,S18_2625,Small,COSTCO,87731,Active
10223,2019-02-20,5,125.0,259.06,19587.16,Shipped,Poultry,1,S18_2625,Small,COSTCO,87731,Active
10125,2018-05-21,2,120.0,337.6,25800.39,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,COSTCO,87731,Active
10347,2019-11-29,6,111.0,337.6,23885.86,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,COSTCO,87731,Active
10347,2019-11-29,9,161.0,313.89,31162.38,Shipped,Fresh Produce Fruits,1,S18_2949,Medium,COSTCO,87731,Active
10347,2019-11-29,10,138.0,239.96,21653.14,Shipped,Fresh Produce Fruits,1,S18_2957,Small,COSTCO,87731,Active
10347,2019-11-29,11,149.0,273.79,25212.9,Shipped,Fresh Produce Fruits,1,S18_3136,Medium,COSTCO,87731,Active
10342,2019-11-24,4,117.0,326.89,23586.84,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,COSTCO,87731,Active
10342,2019-11-24,5,135.0,262.07,22309.7,Shipped,Fresh Produce Vegetables,1,S18_3278,Small,COSTCO,87731,Active
10347,2019-11-29,12,115.0,294.48,23678.65,Shipped,Fresh Produce Fruits,1,S18_3320,Small,COSTCO,87731,Active
10342,2019-11-24,7,156.0,293.09,32517.2,Shipped,Fresh Produce Vegetables,1,S18_3482,Medium,COSTCO,87731,Active
10342,2019-11-24,8,106.0,292.59,19693.14,Shipped,Poultry,1,S18_3782,Small,COSTCO,87731,Active
10347,2019-11-29,4,168.0,344.53,37383.61,Shipped,Pork,1,S18_4600,Medium,COSTCO,87731,Active
10342,2019-11-24,11,145.0,311.11,28059.56,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,COSTCO,87731,Active
10120,2018-04-29,1,135.0,332.68,30004.63,Shipped,Poultry,1,S24_1578,Medium,COSTCO,87731,Active
10223,2019-02-20,2,133.0,332.68,29429.26,Shipped,Poultry,1,S24_1578,Small,COSTCO,87731,Active
10120,2018-04-29,10,152.0,254.16,25202.35,Shipped,Beef,1,S24_1785,Medium,COSTCO,87731,Active
10223,2019-02-20,11,123.0,254.16,20349.64,Shipped,Beef,1,S24_1785,Medium,COSTCO,87731,Active
10120,2018-04-29,5,110.0,318.9,22123.36,Shipped,Poultry,1,S24_2000,Small,COSTCO,87731,Active
10223,2019-02-20,6,147.0,318.9,29403.63,Shipped,Poultry,1,S24_2000,Small,COSTCO,87731,Active
10342,2019-11-24,9,134.0,207.0,17203.36,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,COSTCO,87731,Active
10342,2019-11-24,10,170.0,244.47,24052.78,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,COSTCO,87731,Active
10342,2019-11-24,6,129.0,272.35,23096.43,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,COSTCO,87731,Active
10120,2018-04-29,9,107.0,267.62,19704.14,Shipped,Beef,1,S24_4278,Small,COSTCO,87731,Active
10223,2019-02-20,10,109.0,267.62,20097.64,Shipped,Beef,1,S24_4278,Small,COSTCO,87731,Active
10120,2018-04-29,6,141.0,267.17,25721.3,Shipped,Poultry,1,S32_1374,Small,COSTCO,87731,Active
10223,2019-02-20,7,136.0,267.17,24836.57,Shipped,Poultry,1,S32_1374,Small,COSTCO,87731,Active
10120,2018-04-29,11,133.0,287.44,25371.66,Shipped,Fresh Produce Fruits,1,S32_4289,Small,COSTCO,87731,Active
10223,2019-02-20,12,138.0,287.44,26265.96,Shipped,Fresh Produce Fruits,1,S32_4289,Small,COSTCO,87731,Active
10120,2018-04-29,12,143.0,264.34,22725.75,Shipped,Fresh Produce Fruits,1,S50_1341,Small,COSTCO,87731,Active
10223,2019-02-20,13,148.0,264.34,23438.98,Shipped,Fresh Produce Fruits,1,S50_1341,Small,COSTCO,87731,Active
10120,2018-04-29,13,128.0,332.89,27049.24,Shipped,Beef,1,S700_1691,Medium,COSTCO,87731,Active
10223,2019-02-20,14,100.0,332.89,21259.03,Shipped,Beef,1,S700_1691,Small,COSTCO,87731,Active
10120,2018-04-29,15,106.0,266.05,19880.27,Shipped,Beef,1,S700_2466,Small,COSTCO,87731,Active
10120,2018-04-29,7,147.0,302.14,28343.96,Shipped,Beef,1,S700_2834,Medium,COSTCO,87731,Active
10223,2019-02-20,8,112.0,302.14,21619.83,Shipped,Beef,1,S700_2834,Medium,COSTCO,87731,Active
10120,2018-04-29,14,140.0,292.04,25694.14,Shipped,Beef,1,S700_3167,Medium,COSTCO,87731,Active
10223,2019-02-20,15,123.0,292.04,22683.5,Shipped,Beef,1,S700_3167,Small,COSTCO,87731,Active
10237,2019-04-05,7,103.0,300.24,21781.53,Shipped,Poultry,1,S10_1678,Small,WALMART,80239,Active
10263,2019-06-28,2,138.0,300.24,29275.29,Shipped,Poultry,1,S10_1678,Medium,WALMART,80239,Active
10263,2019-06-28,5,124.0,286.12,22894.98,Shipped,Poultry,1,S10_2016,Medium,WALMART,80239,Active
10308,2019-10-15,2,122.0,286.12,22392.98,Shipped,Poultry,1,S10_2016,Medium,WALMART,80239,Active
10237,2019-04-05,9,125.0,311.0,25550.63,Shipped,Poultry,1,S10_4698,Large,WALMART,80239,Active
10263,2019-06-28,4,131.0,311.0,26642.98,Shipped,Poultry,1,S10_4698,Large,WALMART,80239,Active
10308,2019-10-15,1,128.0,311.0,26055.51,Shipped,Poultry,1,S10_4698,Medium,WALMART,80239,Active
10222,2019-02-19,12,172.0,310.79,36791.67,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,WALMART,80239,Active
10122,2018-05-08,10,152.0,278.43,29498.35,Shipped,Fresh Produce Vegetables,1,S12_1099,Large,WALMART,80239,Active
10413,2020-05-05,2,137.0,305.44,25391.22,Shipped,Fresh Produce Vegetables,1,S12_1108,Large,WALMART,80239,Active
10237,2019-04-05,6,141.0,319.49,30866.58,Shipped,Poultry,1,S12_2823,Medium,WALMART,80239,Active
10263,2019-06-28,1,127.0,319.49,27989.97,Shipped,Poultry,1,S12_2823,Medium,WALMART,80239,Active
10324,2019-11-05,1,146.0,273.59,26565.27,Shipped,Fresh Produce Vegetables,1,S12_3148,Small,WALMART,80239,Active
10413,2020-05-05,3,134.0,273.59,24321.11,Shipped,Fresh Produce Vegetables,1,S12_3148,Large,WALMART,80239,Active
10122,2018-05-08,8,135.0,289.54,26201.2,Shipped,Fresh Produce Vegetables,1,S12_3380,Medium,WALMART,80239,Active
10413,2020-05-05,1,145.0,314.47,30628.14,Shipped,Fresh Produce Vegetables,1,S12_3891,Medium,WALMART,80239,Active
10122,2018-05-08,11,119.0,263.16,21628.57,Shipped,Fresh Produce Vegetables,1,S12_3990,Small,WALMART,80239,Active
10195,2018-11-25,6,159.0,319.05,32970.1,Shipped,Pork,1,S12_4473,Medium,WALMART,80239,Active
10324,2019-11-05,7,130.0,319.05,26862.9,Shipped,Pork,1,S12_4473,Small,WALMART,80239,Active
10122,2018-05-08,7,96.0,296.21,19438.42,Shipped,Fresh Produce Vegetables,1,S12_4675,Small,WALMART,80239,Active
10122,2018-05-08,2,140.0,293.15,25374.74,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,80239,Active
10102,2018-01-10,2,123.0,313.33,26153.51,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,WALMART,80239,Active
10102,2018-01-10,1,131.0,260.11,23927.8,Shipped,Fresh Produce Fruits,1,S18_1367,Small,WALMART,80239,Active
10172,2018-11-05,6,165.0,287.14,28284.5,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,WALMART,80239,Active
10226,2019-02-26,4,157.0,287.14,26867.59,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,WALMART,80239,Active
10222,2019-02-19,4,145.0,315.59,27640.58,Shipped,Beef,1,S18_1662,Medium,WALMART,80239,Active
10344,2019-11-25,1,153.0,308.06,31616.9,Shipped,Fresh Produce Fruits,1,S18_1749,Large,WALMART,80239,Active
10122,2018-05-08,6,133.0,292.78,23880.91,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,80239,Active
10122,2018-05-08,1,111.0,322.51,23319.14,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,80239,Active
10226,2019-02-26,7,110.0,322.51,23075.85,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,80239,Active
10195,2018-11-25,5,125.0,319.87,26290.53,Shipped,Fresh Produce Vegetables,1,S18_2238,Medium,WALMART,80239,Active
10324,2019-11-05,8,159.0,319.87,33264.74,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,WALMART,80239,Active
10344,2019-11-25,2,119.0,285.49,20099.38,Shipped,Fresh Produce Fruits,1,S18_2248,Small,WALMART,80239,Active
10195,2018-11-25,9,116.0,297.16,22879.93,Shipped,Pork,1,S18_2319,Medium,WALMART,80239,Active
10324,2019-11-05,10,134.0,297.16,26438.17,Shipped,Pork,1,S18_2319,Small,WALMART,80239,Active
10344,2019-11-25,3,108.0,258.5,19241.81,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,WALMART,80239,Active
10263,2019-06-28,10,141.0,289.57,24579.78,Shipped,Beef,1,S18_2581,Small,WALMART,80239,Active
10308,2019-10-15,7,107.0,289.57,18638.28,Shipped,Beef,1,S18_2581,Small,WALMART,80239,Active
10263,2019-06-28,6,129.0,259.06,20127.69,Shipped,Poultry,1,S18_2625,Small,WALMART,80239,Active
10308,2019-10-15,3,133.0,259.06,20787.27,Shipped,Poultry,1,S18_2625,Small,WALMART,80239,Active
10172,2018-11-05,7,156.0,306.84,28702.86,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,WALMART,80239,Active
10226,2019-02-26,5,102.0,306.84,18824.02,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,WALMART,80239,Active
10222,2019-02-19,10,173.0,253.18,29560.81,Shipped,Dairy,1,S18_3029,Medium,WALMART,80239,Active
10122,2018-05-08,3,117.0,326.89,23690.21,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,80239,Active
10195,2018-11-25,10,172.0,326.89,34789.52,Shipped,Fresh Produce Vegetables,1,S18_3232,Large,WALMART,80239,Active
10324,2019-11-05,12,134.0,326.89,27166.48,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,80239,Active
10122,2018-05-08,13,113.0,262.07,18636.36,Shipped,Fresh Produce Vegetables,1,S18_3278,Small,WALMART,80239,Active
10122,2018-05-08,12,99.0,293.09,20527.97,Shipped,Fresh Produce Vegetables,1,S18_3482,Small,WALMART,80239,Active
10172,2018-11-05,8,157.0,272.35,28258.11,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,WALMART,80239,Active
10226,2019-02-26,6,150.0,272.35,26946.7,Shipped,Fresh Produce Vegetables,1,S18_3685,Large,WALMART,80239,Active
10122,2018-05-08,16,139.0,292.59,25838.37,Shipped,Poultry,1,S18_3782,Small,WALMART,80239,Active
10237,2019-04-05,1,117.0,292.59,21774.56,Shipped,Poultry,1,S18_3782,Small,WALMART,80239,Active
10222,2019-02-19,9,154.0,301.53,29663.14,Shipped,Fresh Produce Fruits,1,S18_3856,Medium,WALMART,80239,Active
10324,2019-11-05,13,147.0,266.33,25821.27,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,WALMART,80239,Active
10413,2020-05-05,5,136.0,266.33,23899.48,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,WALMART,80239,Active
10344,2019-11-25,4,108.0,313.27,21125.19,Shipped,Fresh Produce Fruits,1,S18_4409,Small,WALMART,80239,Active
10324,2019-11-05,6,132.0,230.13,18411.81,Shipped,Fresh Produce Fruits,1,S18_4668,Medium,WALMART,80239,Active
10122,2018-05-08,15,124.0,311.11,23884.44,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,WALMART,80239,Active
10122,2018-05-08,15,149.0,311.11,28736.84,Shipped,Fresh Produce Vegetables,1,S18_4721,Medium,WALMART,80239,Active
10344,2019-11-25,5,103.0,274.32,19702.27,Shipped,Fresh Produce Vegetables,1,S18_4933,Small,WALMART,80239,Active
10172,2018-11-05,3,109.0,235.47,16934.02,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,WALMART,80239,Active
10226,2019-02-26,1,135.0,235.47,21040.89,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,WALMART,80239,Active
10344,2019-11-25,7,113.0,235.47,17542.75,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,WALMART,80239,Active
10195,2018-11-25,3,119.0,256.3,16515.34,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,80239,Active
10324,2019-11-05,14,128.0,256.3,17686.35,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,80239,Active
10237,2019-04-05,8,143.0,332.68,31724.24,Shipped,Poultry,1,S24_1578,Small,WALMART,80239,Active
10263,2019-06-28,3,160.0,332.68,35545.22,Shipped,Poultry,1,S24_1578,Medium,WALMART,80239,Active
10172,2018-11-05,5,137.0,248.24,17631.32,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,WALMART,80239,Active
10226,2019-02-26,3,137.0,248.24,17627.13,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,WALMART,80239,Active
10308,2019-10-15,9,146.0,254.16,24200.18,Shipped,Beef,1,S24_1785,Medium,WALMART,80239,Active
10344,2019-11-25,6,112.0,215.72,15540.71,Shipped,Fresh Produce Fruits,1,S24_1937,Small,WALMART,80239,Active
10263,2019-06-28,7,145.0,318.9,29033.95,Shipped,Poultry,1,S24_2000,Small,WALMART,80239,Active
10308,2019-10-15,4,152.0,318.9,30387.16,Shipped,Poultry,1,S24_2000,Small,WALMART,80239,Active
10324,2019-11-05,2,127.0,332.57,27168.74,Shipped,Pork,1,S24_2300,Medium,WALMART,80239,Active
10237,2019-04-05,4,127.0,290.61,22970.7,Shipped,Poultry,1,S24_2360,Small,WALMART,80239,Active
10172,2018-11-05,1,129.0,284.07,25986.09,Shipped,Fresh Produce Vegetables,1,S24_2766,Small,WALMART,80239,Active
10195,2018-11-25,7,135.0,230.74,19562.1,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,80239,Active
10324,2019-11-05,9,141.0,230.74,20391.87,Shipped,Fresh Produce Vegetables,1,S24_2840,Medium,WALMART,80239,Active
10222,2019-02-19,5,116.0,243.64,18884.35,Shipped,Beef,1,S24_2841,Small,WALMART,80239,Active
10122,2018-05-08,4,159.0,207.0,20421.39,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,80239,Active
10222,2019-02-19,14,138.0,299.08,27789.13,Shipped,Fresh Produce Fruits,1,S24_3151,Medium,WALMART,80239,Active
10172,2018-11-05,2,134.0,277.0,26404.7,Shipped,Fresh Produce Vegetables,1,S24_3191,Small,WALMART,80239,Active
10122,2018-05-08,9,151.0,244.47,21404.25,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,80239,Active
10222,2019-02-19,6,159.0,261.2,26788.63,Shipped,Fresh Produce Fruits,1,S24_3420,Medium,WALMART,80239,Active
10172,2018-11-05,4,132.0,308.98,27470.5,Shipped,Fresh Produce Vegetables,1,S24_3432,Small,WALMART,80239,Active
10226,2019-02-26,2,155.0,308.98,32148.71,Shipped,Fresh Produce Vegetables,1,S24_3432,Medium,WALMART,80239,Active
10222,2019-02-19,11,148.0,318.65,29426.59,Shipped,Fresh Produce Fruits,1,S24_3816,Medium,WALMART,80239,Active
10122,2018-05-08,5,164.0,272.35,29455.87,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,80239,Active
10222,2019-02-19,3,140.0,247.51,20595.27,Shipped,Beef,1,S24_3949,Small,WALMART,80239,Active
10308,2019-10-15,16,151.0,247.51,22243.27,Shipped,Beef,1,S24_3949,Medium,WALMART,80239,Active
10195,2018-11-25,2,119.0,324.29,25386.66,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,80239,Active
10324,2019-11-05,3,148.0,306.58,27766.11,Shipped,Fresh Produce Fruits,1,S24_4258,Medium,WALMART,80239,Active
10263,2019-06-28,11,134.0,267.62,24683.22,Shipped,Beef,1,S24_4278,Small,WALMART,80239,Active
10308,2019-10-15,8,147.0,267.62,27184.5,Shipped,Beef,1,S24_4278,Medium,WALMART,80239,Active
10122,2018-05-08,14,,,,Shipped,,1,,Small,WALMART,80239,Active
10324,2019-11-05,11,117.0,281.17,21155.87,Shipped,Pork,1,S32_1268,Small,WALMART,80239,Active
10263,2019-06-28,8,127.0,267.17,23071.31,Shipped,Poultry,1,S32_1374,Small,WALMART,80239,Active
10308,2019-10-15,5,138.0,267.17,25249.2,Shipped,Poultry,1,S32_1374,Small,WALMART,80239,Active
10122,2018-05-08,17,128.0,221.58,17690.59,Shipped,Poultry,1,S32_2206,Small,WALMART,80239,Active
